,name,bandwidth,avg-time,time,max-time,array-size,ntimes,block-size,dtype,compiler,compiler-flags,axis,vector-size,explicit-vectorization,unroll-factor,launch-bounds,index-type,streaming-stores,streaming-loads,print-code,verify,sbench-version,benchmark-name
1713,scale,682666.6,7e-06,6e-06,7e-06,524288,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1714,add,881650.2,7e-06,7e-06,8e-06,524288,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1715,triad,877714.3,7e-06,7e-06,8e-06,524288,10,512,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1716,copy,682666.6,7e-06,6e-06,7e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1717,scale,682666.6,7e-06,6e-06,7e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1718,add,881650.2,8e-06,7e-06,8e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1719,triad,877714.3,8e-06,7e-06,8e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1720,copy,682666.6,7e-06,6e-06,7e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1721,scale,686240.8,7e-06,6e-06,7e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1722,add,881650.2,8e-06,7e-06,8e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1723,triad,881650.2,8e-06,7e-06,8e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1724,copy,682666.6,7e-06,6e-06,1e-05,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1725,scale,679129.5,7e-06,6e-06,8e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1726,add,877714.3,8e-06,7e-06,8e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1727,triad,881650.2,8e-06,7e-06,8e-06,524288,10,1024,float32,nvcc,,x,4,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1728,copy,136533.3,6.2e-05,6.1e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1729,scale,134295.1,6.2e-05,6.2e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1730,add,201545.9,6.2e-05,6.2e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1731,triad,204800.0,6.2e-05,6.1e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1732,copy,136533.3,6.2e-05,6.1e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1733,scale,136533.3,6.2e-05,6.1e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1734,add,201545.9,6.2e-05,6.2e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1735,triad,204800.0,6.2e-05,6.1e-05,6.3e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1736,copy,136533.3,6.2e-05,6.1e-05,6.5e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1737,scale,134295.1,6.2e-05,6.2e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1738,add,201545.9,6.2e-05,6.2e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1739,triad,201442.6,6.2e-05,6.2e-05,6.2e-05,1048576,10,32,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1740,copy,248242.4,3.4e-05,3.4e-05,3.4e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1741,scale,248477.7,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1742,add,372363.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1743,triad,372363.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1744,copy,248477.7,3.4e-05,3.4e-05,3.4e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1745,scale,248477.7,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1746,add,372363.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1747,triad,372716.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1748,copy,248477.7,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1749,scale,248477.7,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1750,add,372363.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1751,triad,372716.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,64,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1752,copy,431157.9,2e-05,1.9e-05,2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1753,scale,431868.2,2e-05,1.9e-05,2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1754,add,615361.5,2.1e-05,2e-05,2.3e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1755,triad,614400.0,2.1e-05,2e-05,2.4e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1756,copy,431157.9,2e-05,1.9e-05,2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1757,scale,431157.9,2e-05,1.9e-05,2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1758,add,615361.5,2.1e-05,2e-05,2.2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1759,triad,615361.5,2.1e-05,2e-05,2.2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1760,copy,431157.9,2e-05,1.9e-05,2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1761,scale,431157.9,2e-05,1.9e-05,2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1762,add,646736.9,2.1e-05,1.9e-05,2.2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1763,triad,615361.5,2.1e-05,2e-05,2.2e-05,1048576,10,128,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1764,copy,585142.8,1.5e-05,1.4e-05,1.5e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1765,scale,631672.3,1.4e-05,1.3e-05,1.5e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1766,add,646736.9,2e-05,1.9e-05,2e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1767,triad,645674.9,2.1e-05,1.9e-05,2.4e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1768,copy,630153.9,1.5e-05,1.3e-05,1.5e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1769,scale,586451.9,1.5e-05,1.4e-05,1.5e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1770,add,646736.9,2e-05,1.9e-05,2e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1771,triad,646736.9,2.1e-05,1.9e-05,2.2e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1772,copy,586451.9,1.5e-05,1.4e-05,1.7e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1773,scale,586451.9,1.4e-05,1.4e-05,1.5e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1774,add,646736.9,2e-05,1.9e-05,2.2e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1775,triad,646736.9,2.1e-05,1.9e-05,2.2e-05,1048576,10,256,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1776,copy,586451.9,1.5e-05,1.4e-05,1.5e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1777,scale,630153.9,1.4e-05,1.3e-05,1.5e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1778,add,615361.5,2e-05,2e-05,2.1e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1779,triad,647802.3,2.1e-05,1.9e-05,2.3e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1780,copy,585142.8,1.5e-05,1.4e-05,1.5e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1781,scale,586451.9,1.5e-05,1.4e-05,1.5e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1782,add,646736.9,2e-05,1.9e-05,2.1e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1783,triad,615361.5,2.1e-05,2e-05,2.2e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1784,copy,586451.9,1.4e-05,1.4e-05,1.5e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1785,scale,586451.9,1.5e-05,1.4e-05,1.5e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1786,add,614400.0,2.1e-05,2e-05,2.2e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1787,triad,645674.9,2.1e-05,1.9e-05,2.3e-05,1048576,10,512,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1788,copy,585142.8,1.5e-05,1.4e-05,1.5e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1789,scale,586451.9,1.5e-05,1.4e-05,1.5e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1790,add,614400.0,2.1e-05,2e-05,2.3e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1791,triad,615361.5,2.1e-05,2e-05,2.2e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1792,copy,585142.8,1.5e-05,1.4e-05,1.5e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1793,scale,586451.9,1.5e-05,1.4e-05,1.5e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1794,add,614400.0,2.1e-05,2e-05,2.2e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1795,triad,615361.5,2.1e-05,2e-05,2.3e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1796,copy,586451.9,1.5e-05,1.4e-05,1.5e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1797,scale,585142.8,1.5e-05,1.4e-05,1.5e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1798,add,646736.9,2.1e-05,1.9e-05,2.3e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1799,triad,614400.0,2.1e-05,2e-05,2.3e-05,1048576,10,1024,float32,nvcc,,x,1,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1800,copy,248477.7,3.4e-05,3.4e-05,3.5e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1801,scale,248477.7,3.4e-05,3.4e-05,3.6e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1802,add,372363.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1803,triad,372363.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1804,copy,248477.7,3.4e-05,3.4e-05,3.4e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1805,scale,248477.7,3.4e-05,3.4e-05,3.4e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1806,add,372363.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1807,triad,372363.6,3.5e-05,3.4e-05,3.8e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1808,copy,248477.7,3.4e-05,3.4e-05,3.5e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1809,scale,248477.7,3.4e-05,3.4e-05,3.4e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1810,add,372716.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1811,triad,372363.6,3.4e-05,3.4e-05,3.5e-05,1048576,10,32,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1812,copy,431868.2,2e-05,1.9e-05,2e-05,1048576,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1813,scale,431868.2,2e-05,1.9e-05,2e-05,1048576,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1814,add,614400.0,2.1e-05,2e-05,2.3e-05,1048576,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1815,triad,615361.5,2.1e-05,2e-05,2.3e-05,1048576,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1816,copy,431868.2,2e-05,1.9e-05,2e-05,1048576,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1817,scale,431868.2,2e-05,1.9e-05,2e-05,1048576,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
1818,add,615361.5,2.1e-05,2e-05,2.2e-05,1048576,10,64,float32,nvcc,,x,2,True,1,True,std::size_t,False,False,False,True,0.11.0,stencil_benchmarks.benchmarks_collection.stream.cuda_hip.Native
